,mean_rated,height,weight,club,leagueCountry,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,YC_IAT,YR_IAT,RC_IAT,YC_EXP,YR_EXP,RC_EXP
801,0.0,181.0,70.0,77,1,217.0,67.0,54.0,96.0,11.0,40.0,1.0,0.0,2.96380662243,0.0,0.0478119851206,2.81854161247,0.0,0.048014423305
802,0.0,175.0,65.0,50,1,111.0,49.0,28.0,34.0,16.0,12.0,1.0,0.0,1.041105976,0.0,0.111561298615,1.04551406747,0.0,0.112033654378
803,0.0,183.0,76.0,11,2,124.0,48.0,30.0,46.0,24.0,15.0,0.0,0.0,3.14544018321,0.0,0.0,3.4261250996,0.0,0.0
804,0.0,187.0,79.0,65,3,431.0,280.0,81.0,70.0,185.0,10.0,0.0,0.0,0.839075444312,0.0,0.0,1.34069029485,0.0,0.0
805,1.0,184.0,85.0,71,2,117.0,38.0,34.0,45.0,9.0,21.0,2.0,2.0,4.71208230058,0.403953795171,0.570060919899,7.84962507355,0.40316027088,1.27506454207
806,0.0,190.0,86.0,38,2,325.0,133.0,82.0,110.0,21.0,54.0,2.0,3.0,8.17803167033,0.512672162329,0.625018261968,6.22371661893,0.692361894908,0.524356010043
807,0.0,181.0,75.0,24,2,278.0,117.0,65.0,96.0,28.0,38.0,2.0,0.0,3.0078225115,0.0,0.0547020764294,2.87734315208,0.0,0.054594620015
808,0.0,185.0,79.0,47,0,65.0,33.0,9.0,23.0,2.0,15.0,0.0,0.0,3.41217329344,0.0,0.0,4.66362691841,0.0,0.0
809,1.0,185.0,74.0,57,1,138.0,48.0,49.0,41.0,2.0,14.0,1.0,3.0,1.80729303756,0.362574220498,0.0669367791689,1.81494520093,0.36410937673,0.067220192627
810,0.0,186.0,87.0,81,0,185.0,60.0,49.0,76.0,0.0,8.0,0.0,0.0,1.38886518798,0.0,0.0,1.60333107806,0.0,0.0
811,0.0,183.0,77.0,32,2,172.0,62.0,44.0,66.0,34.0,18.0,0.0,0.0,2.56118616377,0.0,0.0,3.39085094119,0.0,0.0
812,1.0,188.0,78.0,80,0,367.0,127.0,82.0,158.0,91.0,16.0,0.0,2.0,2.52443633877,0.100889461151,0.0,2.83695632006,0.110078776587,0.0
813,0.0,178.0,70.0,69,3,8.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,0.369893594187,0.0,0.0,0.588297311545,0.0,0.0
814,0.0,181.0,76.0,90,2,188.0,86.0,40.0,62.0,33.0,13.0,2.0,0.0,1.79005710068,0.0,0.344774081095,2.57088868054,0.0,0.390822851526
815,0.0,170.0,64.0,58,1,284.0,118.0,84.0,82.0,102.0,7.0,0.0,0.0,0.55686698445,0.0,0.0,0.739922760807,0.0,0.0
816,0.0,186.0,72.0,16,2,315.0,177.0,66.0,72.0,54.0,33.0,0.0,1.0,3.87750383968,0.112209387548,0.0,4.31255660747,0.111988964133,0.0
817,0.0,182.0,75.0,26,0,335.0,154.0,89.0,92.0,79.0,36.0,0.0,2.0,5.05343295707,0.145029688199,0.0,6.39545553138,0.145643750692,0.0
818,0.0,182.0,88.0,92,0,516.0,203.0,139.0,174.0,109.0,111.0,3.0,4.0,5.30125415228,0.157263605326,0.0685669930787,6.21215816473,0.171587647297,0.0748122809484
819,0.0,186.0,81.0,35,1,37.0,14.0,10.0,13.0,0.0,1.0,0.0,0.0,0.334683895844,0.0,0.0,0.336100963135,0.0,0.0
820,1.0,173.0,71.0,57,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,0.0,185.0,90.0,89,2,132.0,67.0,23.0,42.0,13.0,30.0,1.0,1.0,6.53058635527,0.168314081321,0.336628162643,6.51775771257,0.1679834462,0.3359668924
822,0.0,175.0,70.0,88,2,110.0,44.0,35.0,31.0,12.0,19.0,1.0,0.0,4.30656277902,0.0,0.168314081321,4.76221458598,0.0,0.1679834462
823,1.0,180.0,77.0,79,1,134.0,52.0,34.0,48.0,3.0,14.0,0.0,0.0,1.90020117457,0.0,0.0,1.97444958665,0.0,0.0
824,0.0,189.0,83.0,24,2,174.0,76.0,40.0,58.0,0.0,5.0,0.0,2.0,0.864012284116,0.504942243964,0.0,0.862315023827,0.5039503386,0.0
825,0.0,194.0,80.0,27,2,156.0,67.0,39.0,50.0,7.0,24.0,1.0,2.0,4.06474332773,0.280523468869,0.336628162643,4.13108919903,0.279972410334,0.3359668924
826,0.0,179.0,74.0,2,2,180.0,73.0,40.0,67.0,58.0,25.0,0.0,1.0,3.11354333924,0.336628162643,0.0,3.10742711431,0.3359668924,0.0
827,0.0,176.0,75.0,60,3,61.0,20.0,17.0,24.0,2.0,14.0,1.0,0.0,3.45234021241,0.0,0.123297864729,5.49077490775,0.0,0.196099103848
828,0.0,178.0,64.0,6,0,168.0,98.0,35.0,35.0,5.0,14.0,0.0,1.0,2.04072884134,0.0653379367453,0.0,2.65312662861,0.0712891124563,0.0
829,1.0,175.0,69.0,33,0,299.0,121.0,64.0,114.0,37.0,63.0,1.0,0.0,3.01347070561,0.0,0.0272241403106,3.68885917911,0.0,0.0297037968568
830,0.0,171.0,65.0,59,0,332.0,141.0,75.0,116.0,38.0,7.0,0.0,2.0,0.533656070983,0.0684492670666,0.0,0.76592061318,0.0746838320971,0.0
831,0.0,191.0,84.0,25,3,153.0,50.0,42.0,61.0,0.0,14.0,0.0,3.0,1.27688015973,0.354481361096,0.0,2.03081420425,0.563784923564,0.0
832,1.0,191.0,94.0,73,2,178.0,69.0,42.0,67.0,56.0,5.0,0.0,0.0,0.527384121474,0.0,0.0,0.526348131427,0.0,0.0
833,0.0,186.0,78.0,30,2,449.0,249.0,86.0,114.0,277.0,43.0,2.0,2.0,5.00292908459,0.250438718611,0.142811947788,7.04383251121,0.340498867635,0.142531408897
834,1.0,174.0,68.0,27,2,40.0,8.0,10.0,22.0,5.0,4.0,0.0,0.0,0.516163182719,0.0,0.0,0.515149235014,0.0,0.0
835,0.0,196.0,83.0,2,2,78.0,27.0,20.0,31.0,0.0,3.0,0.0,1.0,0.532994590851,0.326689683727,0.0,0.531947579634,0.356445562282,0.0
836,0.0,178.0,74.0,10,3,192.0,120.0,34.0,38.0,15.0,28.0,0.0,0.0,2.94234435044,0.0,0.0,4.47387376811,0.0,0.0
837,0.0,181.0,76.0,11,2,98.0,55.0,15.0,28.0,22.0,17.0,1.0,0.0,3.24325204794,0.0,0.336628162643,3.23688102404,0.0,0.3359668924
838,1.0,183.0,76.0,47,0,518.0,295.0,129.0,94.0,20.0,44.0,2.0,1.0,3.40764307979,0.0120996179158,0.15437158547,3.86369447199,0.0132016874919,0.275497112527
839,0.0,182.0,78.0,38,2,225.0,91.0,52.0,82.0,14.0,21.0,0.0,0.0,2.81964863161,0.0,0.0,4.19952199806,0.0,0.0
840,0.0,184.0,79.0,16,2,87.0,40.0,18.0,29.0,5.0,7.0,1.0,1.0,2.10985948183,0.336628162643,0.168314081321,3.09868920048,0.3359668924,0.1679834462
841,1.0,190.0,83.0,78,1,202.0,65.0,65.0,72.0,0.0,15.0,0.0,1.0,1.91189878,0.0669367791689,0.0,1.44284788813,0.067220192627,0.0
842,0.0,172.0,74.0,47,0,462.0,246.0,99.0,117.0,225.0,56.0,1.0,3.0,5.2890852536,0.340605534451,0.0369893594187,8.31734229358,0.57171952129,0.0588297311545
843,1.0,180.0,73.0,82,0,217.0,97.0,52.0,68.0,8.0,27.0,0.0,0.0,4.1121679559,0.0,0.0,6.43670816067,0.0,0.0
844,0.0,183.0,85.0,30,2,140.0,75.0,24.0,41.0,13.0,34.0,2.0,1.0,6.58490793465,0.112209387548,0.210392601652,9.91988899571,0.111988964133,0.20997930775
845,0.0,185.0,78.0,61,3,175.0,68.0,38.0,69.0,10.0,26.0,1.0,2.0,2.54962370279,0.145315340574,0.123297864729,4.055049326,0.231116800964,0.196099103848
846,0.0,188.0,75.0,34,3,264.0,83.0,69.0,112.0,34.0,42.0,0.0,1.0,1.72916119826,0.0308244661823,0.0,2.7501446366,0.049024775962,0.0
847,1.0,181.0,74.0,29,1,74.0,26.0,20.0,28.0,0.0,16.0,1.0,0.0,2.87511795601,0.0,0.0836709739611,3.25610791145,0.0,0.0840252407838
848,1.0,173.0,70.0,35,1,267.0,112.0,76.0,79.0,7.0,42.0,2.0,0.0,4.6353587683,0.0,0.410531737223,4.77201521513,0.0,0.616799860488
849,1.0,168.0,63.0,48,0,7.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,0.0,184.0,77.0,11,2,277.0,128.0,65.0,84.0,26.0,32.0,1.0,0.0,4.77875379067,0.0,0.0480897375204,5.84942090334,0.0,0.0479952703429
851,0.0,180.0,78.0,38,2,247.0,96.0,55.0,96.0,39.0,58.0,2.0,0.0,8.66320157379,0.0,0.504942243964,10.9316008507,0.0,0.5039503386
852,0.0,198.0,100.0,30,2,129.0,60.0,27.0,42.0,0.0,4.0,0.0,0.0,1.21146400079,0.0,0.0,1.42821454255,0.0,0.0
853,1.0,183.0,73.0,77,1,123.0,38.0,33.0,52.0,13.0,17.0,2.0,0.0,2.62745855412,0.0,0.265561698246,5.0125976002,0.0,0.721415096706
854,0.0,196.0,88.0,76,2,153.0,62.0,32.0,59.0,12.0,10.0,0.0,0.0,2.36046736223,0.0,0.0,2.75017261721,0.0,0.0
855,0.0,166.0,68.0,22,3,151.0,60.0,36.0,55.0,3.0,41.0,2.0,0.0,5.05299840208,0.0,0.154122330911,7.95216638408,0.0,0.24512387981
856,0.0,170.0,62.0,43,1,273.0,101.0,89.0,83.0,2.0,15.0,1.0,0.0,0.630785984705,0.0,0.0911768087909,0.633456762109,0.0,0.143302180685
857,0.0,185.0,75.0,6,0,247.0,135.0,52.0,60.0,20.0,36.0,2.0,3.0,4.56431425464,0.401377231691,0.136120701553,5.47246178135,0.233001719467,0.148518984284
858,0.0,184.0,76.0,50,1,32.0,12.0,4.0,16.0,0.0,1.0,0.0,0.0,0.334683895844,0.0,0.0,0.336100963135,0.0,0.0
859,0.0,178.0,76.0,81,0,256.0,85.0,70.0,101.0,9.0,76.0,3.0,4.0,4.70956084182,0.224773671282,0.139471364976,6.22943903331,0.245246733023,0.152174836205
860,0.0,170.0,74.0,26,0,460.0,205.0,118.0,137.0,34.0,52.0,1.0,0.0,3.7285804748,0.0,0.163344841863,4.91391457559,0.0,0.178222781141
861,0.0,188.0,79.0,69,3,446.0,184.0,111.0,151.0,0.0,29.0,0.0,4.0,2.69669840757,0.48160893223,0.0,4.12463413054,0.765974984425,0.0
862,0.0,188.0,81.0,38,2,172.0,84.0,31.0,57.0,22.0,33.0,3.0,2.0,4.4018888166,0.403953795171,0.275554229411,4.92361062983,0.40316027088,0.290211745274
863,0.0,190.0,81.0,32,2,154.0,52.0,39.0,63.0,10.0,33.0,0.0,1.0,6.27811523329,0.0841570406607,0.0,6.26578254327,0.0839917231001,0.0
864,1.0,186.0,71.0,53,0,256.0,95.0,60.0,101.0,13.0,37.0,3.0,2.0,4.47949412409,0.326689683727,0.49003452559,4.85617754075,0.356445562282,0.534668343422
865,0.0,172.0,68.0,26,0,406.0,184.0,101.0,121.0,56.0,42.0,0.0,0.0,2.29499561188,0.0,0.0,3.05177190084,0.0,0.0
866,0.0,171.0,60.0,16,2,118.0,45.0,26.0,47.0,21.0,30.0,0.0,1.0,7.10780289418,0.336628162643,0.0,7.12631251488,0.3359668924,0.0
867,0.0,169.0,67.0,90,2,45.0,26.0,6.0,13.0,11.0,4.0,0.0,0.0,1.34651265057,0.0,0.0,1.3438675696,0.0,0.0
868,0.0,176.0,72.0,30,2,253.0,125.0,52.0,76.0,54.0,25.0,0.0,0.0,4.16533080702,0.0,0.0,5.74590078284,0.0,0.0
869,1.0,188.0,84.0,57,1,63.0,23.0,14.0,26.0,2.0,18.0,1.0,3.0,4.07198739944,0.836709739611,0.167341947922,4.08922838481,0.840252407838,0.168050481568
870,0.0,177.0,64.0,91,0,345.0,115.0,105.0,125.0,20.0,58.0,0.0,2.0,4.22173942546,0.0630044390044,0.0,5.00858259529,0.0687430727257,0.0
871,0.0,188.0,81.0,67,3,44.0,11.0,16.0,17.0,0.0,15.0,0.0,0.0,3.60948287036,0.0,0.0,7.18147539459,0.0,0.0
872,0.0,182.0,74.0,77,1,45.0,14.0,15.0,16.0,0.0,1.0,0.0,2.0,0.334683895844,0.195232272576,0.0,0.336100963135,0.196058895162,0.0
873,0.0,169.0,67.0,28,3,497.0,337.0,96.0,64.0,386.0,40.0,0.0,1.0,2.93313724758,0.168314081321,0.0,4.47846113272,0.1679834462,0.0
874,0.0,175.0,72.0,56,1,324.0,172.0,79.0,73.0,152.0,33.0,0.0,1.0,3.29599595428,0.0632369682107,0.0,4.86482673344,0.105497985032,0.0
875,0.0,180.0,79.0,16,2,168.0,94.0,30.0,44.0,31.0,12.0,0.0,0.0,1.43714711067,0.0,0.0,1.57248432919,0.0,0.0
876,0.0,195.0,94.0,9,3,379.0,161.0,81.0,137.0,131.0,21.0,0.0,0.0,2.22582058563,0.0,0.0,3.14232992474,0.0,0.0
877,0.0,185.0,72.0,17,3,205.0,77.0,46.0,82.0,56.0,38.0,3.0,1.0,3.08301556176,0.0528419420267,0.320574448296,4.53196136857,0.0840424730778,0.509857670005
878,1.0,184.0,66.0,57,1,259.0,104.0,73.0,82.0,89.0,14.0,0.0,3.0,2.14463880553,0.210367624945,0.0,2.70435444852,0.216932863148,0.0
879,0.0,182.0,72.0,17,3,167.0,63.0,38.0,66.0,9.0,32.0,1.0,1.0,2.1998116889,0.0739787188374,0.369893594187,3.49869076627,0.117659462309,0.588297311545
880,0.0,189.0,75.0,1,2,50.0,21.0,10.0,19.0,0.0,1.0,0.0,0.0,0.168314081321,0.0,0.0,0.1679834462,0.0,0.0
881,1.0,184.0,75.0,81,0,441.0,201.0,116.0,124.0,122.0,20.0,0.0,1.0,2.83667161671,0.369957542899,0.0,4.527660814,0.831267874166,0.0
882,0.0,179.0,74.0,43,1,94.0,55.0,17.0,22.0,4.0,9.0,0.0,1.0,1.20510863305,0.167341947922,0.0,1.76425224922,0.168050481568,0.0
883,0.0,179.0,74.0,44,0,286.0,159.0,60.0,67.0,11.0,49.0,2.0,2.0,3.83512225001,0.275862960461,0.0614288294187,5.42352918831,0.452364624606,0.067023951882
884,0.0,183.0,81.0,57,1,98.0,37.0,22.0,39.0,5.0,15.0,0.0,1.0,3.17964969752,0.111561298615,0.0,5.02146402992,0.112033654378,0.0
885,0.0,182.0,75.0,20,0,54.0,25.0,13.0,16.0,12.0,5.0,0.0,0.0,1.03373550329,0.0,0.0,1.41025453909,0.0,0.0
886,0.0,177.0,72.0,69,3,144.0,65.0,32.0,47.0,10.0,21.0,1.0,2.0,3.82574575046,0.0781972549462,0.0347543355316,6.07069005351,0.159031413613,0.0706806282723
887,0.0,186.0,81.0,36,3,43.0,17.0,10.0,16.0,1.0,5.0,0.0,0.0,1.23297864729,0.0,0.0,1.96099103848,0.0,0.0
888,0.0,178.0,78.0,56,1,160.0,64.0,42.0,54.0,13.0,21.0,1.0,1.0,4.27324420762,0.119801841865,0.167341947922,6.20824040291,0.257575757576,0.168050481568
889,0.0,164.0,62.0,29,1,603.0,294.0,151.0,158.0,133.0,45.0,0.0,3.0,3.89281567072,0.515555680407,0.0,5.96156080848,0.679971462888,0.0
890,0.0,171.0,68.0,35,1,379.0,144.0,117.0,118.0,48.0,48.0,0.0,4.0,5.33342435359,0.635465507272,0.0,7.85236393278,1.1865869658,0.0
891,0.0,182.0,81.0,44,0,397.0,209.0,87.0,101.0,234.0,84.0,0.0,2.0,7.73039348659,0.50966925653,0.0,11.0227918893,0.851505562756,0.0
892,1.0,187.0,80.0,12,2,258.0,159.0,44.0,55.0,13.0,63.0,6.0,1.0,5.60097650511,0.0561046937738,0.190315922017,7.26506004513,0.0559944820667,0.189942066618
893,0.0,174.0,65.0,65,3,352.0,189.0,80.0,83.0,34.0,41.0,0.0,0.0,4.22246915315,0.0,0.0,6.40167405237,0.0,0.0
894,0.0,180.0,80.0,6,0,474.0,234.0,98.0,142.0,186.0,56.0,1.0,2.0,3.8109067277,0.206172775736,0.019801656626,4.82556195865,0.234399251781,0.0197627583765
895,0.0,194.0,86.0,12,2,77.0,57.0,9.0,11.0,0.0,3.0,0.0,0.0,0.841570406607,0.0,0.0,0.839917231001,0.0,0.0
896,0.0,178.0,73.0,15,2,151.0,65.0,42.0,44.0,23.0,9.0,1.0,0.0,1.87950724142,0.0,0.336628162643,1.87581514924,0.0,0.3359668924
897,0.0,184.0,80.0,90,2,167.0,71.0,41.0,55.0,7.0,26.0,2.0,1.0,2.85517212334,0.336628162643,0.510383058596,3.00647687833,0.3359668924,1.32471623686
898,0.0,190.0,84.0,6,0,104.0,60.0,15.0,29.0,0.0,1.0,0.0,0.0,0.0544482806211,0.0,0.0,0.0594075937136,0.0,0.0
899,0.0,184.0,78.0,16,2,286.0,137.0,67.0,82.0,23.0,10.0,0.0,0.0,1.00850194812,0.0,0.0,1.48375673963,0.0,0.0
900,0.0,183.0,78.0,59,0,449.0,165.0,113.0,171.0,9.0,67.0,0.0,0.0,3.75489076784,0.0,0.0,4.11299199132,0.0,0.0
901,0.0,177.0,68.0,74,3,76.0,26.0,13.0,37.0,3.0,15.0,2.0,1.0,3.04369391634,0.123297864729,0.246595729458,4.6901737399,0.196099103848,0.392198207696
902,0.0,188.0,86.0,15,2,197.0,92.0,40.0,65.0,64.0,14.0,0.0,0.0,2.25841568283,0.0,0.0,2.88443449068,0.0,0.0
903,1.0,183.0,76.0,33,0,413.0,227.0,97.0,89.0,29.0,74.0,3.0,0.0,9.26063142995,0.0,0.23257817555,10.1523153384,0.0,0.31261542925
904,1.0,184.0,77.0,47,0,432.0,256.0,99.0,77.0,38.0,70.0,2.0,2.0,5.86527452484,0.1563086137,0.0554506575296,7.50934522291,0.214449051388,0.0760760435694
905,0.0,187.0,80.0,36,3,158.0,50.0,40.0,68.0,6.0,32.0,1.0,1.0,4.53956316961,0.0924733985468,0.0924733985468,7.21994879132,0.147074327886,0.147074327886
906,0.0,180.0,72.0,89,2,245.0,111.0,62.0,72.0,8.0,26.0,1.0,2.0,3.57202201386,0.179684038714,0.0240448687602,5.36396486695,-0.0121873361151,0.0239976351715
907,1.0,181.0,75.0,88,2,87.0,30.0,25.0,32.0,7.0,10.0,1.0,0.0,1.68742062809,0.0,0.372072316938,0.401754147323,0.0,0.627717391304
908,1.0,187.0,82.0,58,1,216.0,104.0,61.0,51.0,11.0,23.0,0.0,4.0,1.54998473354,0.246364534441,0.0,1.73068052263,0.247407653419,0.0
909,1.0,185.0,79.0,38,2,169.0,70.0,36.0,63.0,65.0,21.0,1.0,1.0,3.51738721722,0.113535375004,0.112209387548,5.04163678983,0.230941417242,0.111988964133
910,0.0,175.0,72.0,34,3,198.0,75.0,43.0,80.0,5.0,50.0,0.0,1.0,4.26931290965,0.0528419420267,0.0,7.2060571764,0.0840424730778,0.0
911,0.0,185.0,77.0,74,3,283.0,103.0,70.0,110.0,53.0,26.0,0.0,2.0,1.38283568906,0.0863085053103,0.0,2.1912289523,0.137269372694,0.0
912,1.0,187.0,83.0,68,3,171.0,52.0,59.0,60.0,35.0,16.0,2.0,0.0,2.26002779492,0.0,0.184946797094,2.38710791072,0.0,0.294148655772
913,0.0,189.0,87.0,11,2,421.0,194.0,99.0,128.0,35.0,56.0,1.0,0.0,6.01296423263,0.0,0.0210392601652,7.80052343682,0.0,0.020997930775
914,0.0,174.0,65.0,51,3,239.0,90.0,56.0,93.0,8.0,68.0,5.0,4.0,10.5010316496,0.440902451931,0.471651913849,17.6654661752,0.690611204801,0.821172167826
915,0.0,193.0,92.0,12,2,424.0,273.0,70.0,81.0,0.0,12.0,0.0,0.0,0.86219644777,0.0,0.0,1.7302077138,0.0,0.0
916,0.0,176.0,80.0,22,3,438.0,196.0,104.0,138.0,2.0,50.0,1.0,1.0,3.9047295683,0.0462366992734,0.0924733985468,7.11242545815,0.0735371639431,0.147074327886
917,0.0,170.0,70.0,38,2,236.0,105.0,44.0,87.0,17.0,40.0,1.0,1.0,6.36705487114,0.0480897375204,0.0336628162643,7.5573582722,0.0479952703429,0.03359668924
918,1.0,184.0,77.0,50,1,213.0,97.0,49.0,67.0,4.0,37.0,3.0,1.0,4.10555101612,0.0466699548181,0.15658425127,4.45496393411,0.0509207946116,0.157247236324
919,0.0,189.0,85.0,15,2,177.0,85.0,45.0,47.0,0.0,10.0,0.0,0.0,2.03227237445,0.0,0.0,2.05867781711,0.0,0.0
920,1.0,182.0,81.0,91,0,333.0,132.0,88.0,113.0,56.0,8.0,0.0,1.0,0.957309436374,0.163344841863,0.0,1.03967109746,0.178222781141,0.0
921,0.0,181.0,78.0,17,3,191.0,61.0,53.0,77.0,3.0,43.0,1.0,1.0,3.6987891587,0.0739787188374,0.0369893594187,5.88273966413,0.117659462309,0.0588297311545
922,0.0,188.0,76.0,16,2,169.0,76.0,39.0,54.0,6.0,13.0,0.0,1.0,2.4798274648,0.168314081321,0.0,2.47495610735,0.1679834462,0.0
923,0.0,185.0,82.0,24,2,55.0,26.0,7.0,22.0,10.0,9.0,1.0,0.0,2.40485112431,0.0,0.336628162643,2.87523195938,0.0,0.3359668924
924,0.0,183.0,76.0,35,1,337.0,154.0,105.0,78.0,6.0,56.0,0.0,7.0,3.45086969298,0.336501793336,0.0,3.59132932562,0.433876404075,0.0
925,0.0,171.0,64.0,24,2,37.0,16.0,6.0,15.0,11.0,9.0,0.0,0.0,2.36378215513,0.0,0.0,2.61076951011,0.0,0.0
926,0.0,184.0,71.0,68,3,165.0,54.0,52.0,59.0,4.0,28.0,1.0,1.0,2.77860545157,0.0924733985468,0.123297864729,4.41923337601,0.147074327886,0.196099103848
927,0.0,188.0,80.0,80,0,200.0,71.0,48.0,81.0,2.0,34.0,0.0,1.0,2.25010375346,0.0408362104658,0.0,2.45504996804,0.0445556952852,0.0
928,0.0,194.0,85.0,88,2,185.0,75.0,46.0,64.0,0.0,6.0,0.0,0.0,0.926410795115,0.0,0.0,0.967538180405,0.0,0.0
929,0.0,174.0,73.0,27,2,217.0,74.0,60.0,83.0,9.0,37.0,1.0,0.0,2.82818565967,0.0,0.0705839999095,3.15406124749,0.0,0.0891357621304
930,0.0,186.0,82.0,16,2,167.0,76.0,36.0,55.0,11.0,24.0,1.0,1.0,5.10552713341,0.336628162643,0.168314081321,5.09549786807,0.3359668924,0.1679834462
931,0.0,184.0,75.0,89,2,366.0,163.0,79.0,124.0,22.0,23.0,1.0,0.0,2.25225763162,0.0,0.0240448687602,2.54741841498,0.0,0.0239976351715
932,0.0,181.0,74.0,16,2,261.0,149.0,60.0,52.0,4.0,31.0,1.0,1.0,3.82885054292,0.0258944740494,0.326689683727,5.19263704156,0.0258436071077,0.356445562282
933,0.0,191.0,89.0,37,2,327.0,145.0,76.0,106.0,30.0,32.0,0.0,0.0,2.89260030912,0.0,0.0,3.64117892874,0.0,0.0
934,0.0,192.0,81.0,18,3,25.0,12.0,5.0,8.0,0.0,7.0,0.0,1.0,2.40430836222,0.369893594187,0.0,3.82393252504,0.588297311545,0.0
935,0.0,183.0,78.0,22,3,509.0,250.0,130.0,129.0,20.0,144.0,10.0,4.0,15.2464612234,0.148984919881,0.915141810448,22.2017737945,0.236953083817,1.41470288178
936,0.0,180.0,75.0,1,2,240.0,86.0,63.0,91.0,13.0,25.0,0.0,0.0,3.27690645691,0.0,0.0,3.2704693225,0.0,0.0
937,0.0,175.0,71.0,50,1,201.0,109.0,32.0,60.0,20.0,55.0,1.0,1.0,6.72736538656,0.327248753664,0.367493345228,12.0492472188,0.459471271436,0.624640657084
938,0.0,186.0,78.0,30,2,134.0,71.0,28.0,35.0,16.0,23.0,0.0,0.0,3.74278103942,0.0,0.0,4.6566583849,0.0,0.0
939,0.0,180.0,67.0,16,2,270.0,126.0,60.0,84.0,98.0,35.0,0.0,0.0,3.54097927935,0.0,0.0,4.12963281392,0.0,0.0
940,0.0,190.0,75.0,89,2,252.0,91.0,67.0,94.0,19.0,53.0,1.0,1.0,2.60319316659,0.0240448687602,0.0240448687602,2.92979021273,0.0239976351715,0.0239976351715
941,0.0,176.0,74.0,71,2,118.0,38.0,28.0,52.0,21.0,8.0,0.0,0.0,1.63825705819,0.0,0.0,1.63503887635,0.0,0.0
942,0.0,165.0,60.0,58,1,144.0,86.0,28.0,30.0,2.0,40.0,4.0,1.0,6.09034126009,0.379423514616,0.789805103253,7.77529062795,0.559375,0.996676840093
943,0.0,187.0,87.0,0,2,137.0,53.0,41.0,43.0,3.0,25.0,0.0,0.0,4.7930328761,0.0,0.0,9.25408408488,0.0,0.0
944,0.0,184.0,76.0,37,2,241.0,119.0,52.0,70.0,94.0,26.0,0.0,1.0,4.75278571203,0.176459999774,0.0,6.95668023395,0.222839405326,0.0
945,0.0,186.0,83.0,38,2,9.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,0.336628162643,0.0,0.0,0.3359668924,0.0,0.0
946,1.0,177.0,69.0,35,1,252.0,118.0,65.0,69.0,8.0,38.0,0.0,1.0,5.12080105034,0.120671672097,0.0,8.81976266164,0.196078431373,0.0
947,0.0,178.0,75.0,63,3,160.0,63.0,33.0,64.0,3.0,30.0,5.0,1.0,2.24522580919,0.0528419420267,0.893909519286,3.40778157471,0.0840424730778,1.4217185029
948,1.0,189.0,88.0,47,0,253.0,136.0,63.0,54.0,101.0,76.0,5.0,3.0,9.58154934031,0.308132248333,0.591101577858,12.9717048996,0.287508692947,1.09127834449
949,0.0,189.0,84.0,38,2,328.0,139.0,70.0,119.0,23.0,46.0,1.0,0.0,3.90944412232,0.0,0.0224418775095,4.42336858631,0.0,0.0223977928267
950,0.0,189.0,88.0,12,2,453.0,254.0,86.0,113.0,251.0,36.0,1.0,0.0,3.79901996168,0.0,0.0673256325285,5.0247285388,0.0,0.0671933784801
951,0.0,187.0,84.0,12,2,282.0,162.0,53.0,67.0,122.0,52.0,1.0,1.0,6.38987679799,0.117639999849,0.20598815816,7.95956464663,0.148559603551,0.341973244147
952,0.0,188.0,80.0,10,3,221.0,122.0,45.0,54.0,10.0,61.0,2.0,0.0,5.56139584649,0.0,0.0990786413001,9.35828814027,0.0,0.157579637021
953,0.0,180.0,70.0,92,0,318.0,129.0,71.0,118.0,37.0,61.0,3.0,0.0,5.60987356157,0.0,0.064463850635,6.24745153212,0.0,0.0703354119552
954,0.0,194.0,85.0,33,0,718.0,277.0,183.0,258.0,0.0,12.0,0.0,1.0,1.23002809711,0.0233349774091,0.0,1.15049325593,0.0254603973058,0.0
955,0.0,181.0,78.0,67,3,140.0,67.0,31.0,42.0,1.0,32.0,3.0,1.0,4.64087677724,0.123297864729,0.361086603849,7.57916850539,0.196099103848,0.574290232698
956,0.0,192.0,83.0,90,2,213.0,79.0,51.0,83.0,44.0,26.0,2.0,2.0,4.37806408128,0.230445146505,0.412630819857,5.36407581567,0.172682605752,0.444386360936
957,0.0,189.0,75.0,43,1,288.0,127.0,90.0,71.0,21.0,30.0,2.0,2.0,3.98580453644,0.216395530977,0.331811392541,8.3105884603,0.488267665026,1.01060606061
958,0.0,170.0,63.0,20,0,276.0,119.0,70.0,87.0,33.0,28.0,0.0,0.0,3.85523897263,0.0,0.0,5.26383495044,0.0,0.0
959,0.0,181.0,82.0,0,2,300.0,124.0,73.0,103.0,41.0,52.0,0.0,1.0,4.71574047684,0.0420785203303,0.0,4.53454733867,0.04199586155,0.0
960,0.0,189.0,92.0,38,2,228.0,89.0,50.0,89.0,0.0,6.0,0.0,0.0,0.652910667104,0.0,0.0,0.651628093502,0.0,0.0
